Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context,,,
cf94f922d62277fad2d24b801e43740800aee5372e8c892eceaf7a6c59a4aeaa,2019-04,Cleveland Police,Cleveland Police,-1.304969,54.546528,On or near Hough Crescent,E01012238,Stockton-on-Tees 018A,Burglary,Investigation complete; no suspect identified,,,,
1422a067869a2701b20c7b62b2ace8f2a67a98d8787a90a5e542e42b9de7fa29,2019-04,Cleveland Police,Cleveland Police,-1.303965,54.549209,On or near Linden Grove,E01012238,Stockton-on-Tees 018A,Burglary,Investigation complete; no suspect identified,,,,
797da177856b6e5c3bb2016e46444ab13e167d4b5bce98bd66b5fdef1ac73c41,2019-04,Cleveland Police,Cleveland Police,-1.302995,54.539857,On or near Martinet Court,E01012290,Stockton-on-Tees 019A,Burglary,Investigation complete; no suspect identified,,,,
332ac78cacc89416d6cfc2824ead0f0bb6d66017681604758e22bdc695aa0849,2019-04,Cleveland Police,Cleveland Police,-1.305827,54.536926,On or near The Drive,E01012290,Stockton-on-Tees 019A,Burglary,Investigation complete; no suspect identified,,,,
4911626b0c576635b402edfb323c88403feeb0981cefb3dc79d5fce2ddb342c5,2019-04,Cleveland Police,Cleveland Police,-1.303536,54.539869,On or near Thornaby Road,E01012290,Stockton-on-Tees 019A,Burglary,Investigation complete; no suspect identified,,,,
fd5a66fa97985f7af0e0883acb2d07a1ab5632d827dbad71914f4d93b8b86394,2019-04,Cleveland Police,Cleveland Police,-1.300458,54.544534,On or near Briar Road,E01012291,Stockton-on-Tees 019B,Burglary,Court result unavailable,,,,
91a573f5c2ee104e5a62afc37cccbc7a72d6f2e65746273acce10884d64358c0,2019-04,Cleveland Police,Cleveland Police,-1.292527,54.518686,On or near William Crossthwaite Avenue,E01012282,Stockton-on-Tees 020A,Burglary,Investigation complete; no suspect identified,,,,
fc786f334bd142771612e39c8b055a48bf057f87a737b9e92178ea343e634432,2019-04,Cleveland Police,Cleveland Police,-1.291492,54.53917,On or near Sports/Recreation Area,E01012284,Stockton-on-Tees 020C,Burglary,Investigation complete; no suspect identified,,,,
9c156c31890d6139d4318da81620c0969c36284cb8b2e7bc6f722bf7a1b7b3c1,2019-04,Cleveland Police,Cleveland Police,-1.29115,54.53933,On or near Thornaby Shopping Centre,E01012284,Stockton-on-Tees 020C,Burglary,Investigation complete; no suspect identified,,,,
997a4d5e92540e6968abbf01649a1bc4bb0832951639776f9e6a6fdb87125ba3,2019-04,Cleveland Police,Cleveland Police,-1.290859,54.537342,On or near Parking Area,E01012284,Stockton-on-Tees 020C,Burglary,Unable to prosecute suspect,,,,
7a162e0ab6960fa899be66b1abf665fdd806f98df1ccd07ac55d7fd5863015dc,2019-04,Cleveland Police,Cleveland Police,-1.360456,54.515478,On or near Seymour Grove,E01012200,Stockton-on-Tees 021B,Burglary,Investigation complete; no suspect identified,,,,
b55b61c5149c44654955f6ac3cf023fb66909528fb1be034baaf7622d47e5c6d,2019-04,Cleveland Police,Cleveland Police,-1.346919,54.533272,On or near Beechwood Road,E01012270,Stockton-on-Tees 021F,Burglary,Unable to prosecute suspect,,,,
1c37d3e6bb36d910e4d7bd20c27a2dff496e70f7f5c99c816234d7c042f34326,2019-04,Cleveland Police,Cleveland Police,-1.341644,54.536488,On or near Yarm Road,E01012270,Stockton-on-Tees 021F,Burglary,Investigation complete; no suspect identified,,,,
2cfa5fa4d54a5019b81708773941adf0828b7d5373f7b54a68f670f789a1dcdc,2019-04,Cleveland Police,Cleveland Police,-1.314676,54.521653,On or near Wheatear Lane,E01012228,Stockton-on-Tees 022A,Burglary,Court result unavailable,,,,
bb76aeb83cb08f5c8ad213b52d6f064d652e6fa1de2d8c3c331f4788a39b015f,2019-04,Cleveland Police,Cleveland Police,-1.286192,54.495668,On or near Manor Drive,E01012233,Stockton-on-Tees 022C,Burglary,Investigation complete; no suspect identified,,,,
dbe0d9dd0ba6dbaca82fd6e775de947aef3aaaed862745b880f9000793d4193f,2019-04,Cleveland Police,Cleveland Police,-1.309434,54.521947,On or near Tanner Close,E01012236,Stockton-on-Tees 022D,Burglary,Investigation complete; no suspect identified,,,,
998a2f72c91ac2062f945bc6fa1f8b8ebcad8abd6b97d7977849997a11028648,2019-04,Cleveland Police,Cleveland Police,-1.316665,54.525583,On or near Hillcott Close,E01033479,Stockton-on-Tees 023I,Burglary,Investigation complete; no suspect identified,,,,
7c8da9292efb485f67170df5926963f99a2cc4bba908938888aef0eb0d879776,2019-04,Cleveland Police,Cleveland Police,-1.321394,54.525537,On or near Bowood Close,E01033479,Stockton-on-Tees 023I,Burglary,Investigation complete; no suspect identified,,,,
4394a903cba60fb55a79f2d3d391054a607eb4e7c74dd2f3bf2c839514f084b0,2019-04,Cleveland Police,Cleveland Police,-1.354514,54.510288,On or near Supermarket,E01012299,Stockton-on-Tees 024C,Burglary,Court result unavailable,,,,
76be2ea7db053286150b417afcb3f61e1e5efcba7ad8de8adcb52ed6cf54626c,2019-04,Cleveland Police,Cleveland Police,-1.363543,54.497754,On or near Debruse Avenue,E01012300,Stockton-on-Tees 024D,Burglary,Investigation complete; no suspect identified,,,,
b754985635fdd22672390a32bae94e915e9af4f86109beeffee63690a7fcd2da,2019-04,Cleveland Police,Cleveland Police,-1.334732,54.506289,On or near Mount Leven Road,E01012301,Stockton-on-Tees 024E,Burglary,Investigation complete; no suspect identified,,,,
4c1ae3bc875d12e369fed2cf8acb9bd832a42ec3d2030e285c68a2d447af9774,2019-04,Cleveland Police,Cleveland Police,-1.357017,54.493486,On or near Ryedale Close,E01012303,Stockton-on-Tees 024G,Burglary,Investigation complete; no suspect identified,,,,
9ac54c270f03d291fb1d59389feb55aa201e434eb75bef39154693d9bbc638e1,2019-04,Cleveland Police,Cleveland Police,-1.361639,54.49307,On or near Carew Close,E01012303,Stockton-on-Tees 024G,Burglary,Investigation complete; no suspect identified,,,,
